movieId,title,genres,year,text,tag
1608,air force one (1997),action thriller,1997,air force one (1997) action thriller 1997 president,president
1609,187 (one eight seven) (1997),drama thriller,1997,187 (one eight seven) (1997) drama thriller 1997 ,
1610,"hunt for red october, the (1990)",action adventure thriller,1990,"hunt for red october, the (1990) action adventure thriller 1990 tom clancy",tom clancy
1611,my own private idaho (1991),drama romance,1991,my own private idaho (1991) drama romance 1991 ,
1612,"kiss me, guido (1997)",comedy,1997,"kiss me, guido (1997) comedy 1997 ",
1613,star maps (1997),drama,1997,star maps (1997) drama 1997 ,
1614,in & out (1997),comedy,1997,in & out (1997) comedy 1997 ,
1615,"edge, the (1997)",adventure drama,1997,"edge, the (1997) adventure drama 1997 ",
1616,"peacemaker, the (1997)",action thriller war,1997,"peacemaker, the (1997) action thriller war 1997 ",
1617,l.a. confidential (1997),crime film-noir mystery thriller,1997,l.a. confidential (1997) crime film-noir mystery thriller 1997 police,police
1619,seven years in tibet (1997),adventure drama war,1997,seven years in tibet (1997) adventure drama war 1997 ,
1620,kiss the girls (1997),crime drama mystery thriller,1997,kiss the girls (1997) crime drama mystery thriller 1997 ,
1621,soul food (1997),drama,1997,soul food (1997) drama 1997 ,
1623,wishmaster (1997),horror,1997,wishmaster (1997) horror 1997 ,
1624,"thousand acres, a (1997)",drama,1997,"thousand acres, a (1997) drama 1997 ",
1625,"game, the (1997)",drama mystery thriller,1997,"game, the (1997) drama mystery thriller 1997 mindfuck mystery plot twist psychological suspense twist ending",mindfuck mystery plot twist psychological suspense twist ending
1626,fire down below (1997),action drama thriller,1997,fire down below (1997) action drama thriller 1997 ,
1627,u turn (1997),crime drama mystery,1997,u turn (1997) crime drama mystery 1997 ,
1629,"matchmaker, the (1997)",comedy romance,1997,"matchmaker, the (1997) comedy romance 1997 ",
1631,"assignment, the (1997)",action thriller,1997,"assignment, the (1997) action thriller 1997 ",
1633,ulee's gold (1997),drama,1997,ulee's gold (1997) drama 1997 ,
1635,"ice storm, the (1997)",drama,1997,"ice storm, the (1997) drama 1997 1970s",1970s
1639,chasing amy (1997),comedy drama romance,1997,chasing amy (1997) comedy drama romance 1997 ,
1641,"full monty, the (1997)",comedy drama,1997,"full monty, the (1997) comedy drama 1997 ",
1642,indian summer (a.k.a. alive & kicking) (1996),comedy drama,1996,indian summer (a.k.a. alive & kicking) (1996) comedy drama 1996 ,
1643,"mrs. brown (a.k.a. her majesty, mrs. brown) (1997)",drama romance,1997,"mrs. brown (a.k.a. her majesty, mrs. brown) (1997) drama romance 1997 england queen victoria",england queen victoria
1644,i know what you did last summer (1997),horror mystery thriller,1997,i know what you did last summer (1997) horror mystery thriller 1997 ,
1645,the devil's advocate (1997),drama mystery thriller,1997,the devil's advocate (1997) drama mystery thriller 1997 lawyers,lawyers
1646,rocketman (a.k.a. rocket man) (1997),children comedy romance sci-fi,1997,rocketman (a.k.a. rocket man) (1997) children comedy romance sci-fi 1997 ,
1647,playing god (1997),crime drama thriller,1997,playing god (1997) crime drama thriller 1997 ,
1648,"house of yes, the (1997)",comedy drama,1997,"house of yes, the (1997) comedy drama 1997 ",
1649,"fast, cheap & out of control (1997)",documentary,1997,"fast, cheap & out of control (1997) documentary 1997 ",
1650,washington square (1997),drama,1997,washington square (1997) drama 1997 henry james,henry james
1652,year of the horse (1997),documentary,1997,year of the horse (1997) documentary 1997 ,
1653,gattaca (1997),drama sci-fi thriller,1997,gattaca (1997) drama sci-fi thriller 1997 future intelligent thought-provoking,future intelligent thought-provoking
1654,fairytale: a true story (1997),children drama fantasy,1997,fairytale: a true story (1997) children drama fantasy 1997 ,
1655,phantoms (1998),drama horror thriller,1998,phantoms (1998) drama horror thriller 1998 ,
1656,swept from the sea (1997),drama romance,1997,swept from the sea (1997) drama romance 1997 ,
1658,"life less ordinary, a (1997)",romance thriller,1997,"life less ordinary, a (1997) romance thriller 1997 ",
1659,hurricane streets (1997),drama,1997,hurricane streets (1997) drama 1997 ,
1660,eve's bayou (1997),drama,1997,eve's bayou (1997) drama 1997 ,
1661,switchback (1997),crime mystery thriller,1997,switchback (1997) crime mystery thriller 1997 ,
1662,gang related (1997),crime,1997,gang related (1997) crime 1997 ,
1663,stripes (1981),comedy war,1981,stripes (1981) comedy war 1981 military,military
1665,bean (1997),comedy,1997,bean (1997) comedy 1997 ,
1667,mad city (1997),action drama,1997,mad city (1997) action drama 1997 ,
1670,welcome to sarajevo (1997),drama war,1997,welcome to sarajevo (1997) drama war 1997 ,
1671,deceiver (1997),crime drama thriller,1997,deceiver (1997) crime drama thriller 1997 ,
1672,"rainmaker, the (1997)",drama,1997,"rainmaker, the (1997) drama 1997 in netflix queue",in netflix queue
1673,boogie nights (1997),drama,1997,boogie nights (1997) drama 1997 ,
1674,witness (1985),drama romance thriller,1985,witness (1985) drama romance thriller 1985 amish,amish
1675,incognito (1997),crime thriller,1997,incognito (1997) crime thriller 1997 ,
1676,starship troopers (1997),action sci-fi,1997,starship troopers (1997) action sci-fi 1997 ,
1677,critical care (1997),comedy drama,1997,critical care (1997) comedy drama 1997 ,
1678,"joy luck club, the (1993)",drama romance,1993,"joy luck club, the (1993) drama romance 1993 ",
1679,chairman of the board (1998),comedy,1998,chairman of the board (1998) comedy 1998 ,
1680,sliding doors (1998),drama romance,1998,sliding doors (1998) drama romance 1998 alternate universe,alternate universe
1681,mortal kombat: annihilation (1997),action adventure fantasy,1997,mortal kombat: annihilation (1997) action adventure fantasy 1997 ,
1682,"truman show, the (1998)",comedy drama sci-fi,1998,"truman show, the (1998) comedy drama sci-fi 1998 tv",tv
1683,"wings of the dove, the (1997)",drama romance,1997,"wings of the dove, the (1997) drama romance 1997 henry james",henry james
1684,mrs. dalloway (1997),drama romance,1997,mrs. dalloway (1997) drama romance 1997 ,
1685,"i love you, i love you not (1996)",drama romance,1996,"i love you, i love you not (1996) drama romance 1996 ",
1686,red corner (1997),crime thriller,1997,red corner (1997) crime thriller 1997 ,
1687,"jackal, the (1997)",action thriller,1997,"jackal, the (1997) action thriller 1997 ",
1688,anastasia (1997),adventure animation children drama musical,1997,anastasia (1997) adventure animation children drama musical 1997 ,
1689,"man who knew too little, the (1997)",comedy crime thriller,1997,"man who knew too little, the (1997) comedy crime thriller 1997 ",
1690,alien: resurrection (1997),action horror sci-fi,1997,alien: resurrection (1997) action horror sci-fi 1997 ,
1693,amistad (1997),drama mystery,1997,amistad (1997) drama mystery 1997 ,
1694,"apostle, the (1997)",drama,1997,"apostle, the (1997) drama 1997 ",
1695,artemisia (1997),drama,1997,artemisia (1997) drama 1997 ,
1696,bent (1997),drama war,1997,bent (1997) drama war 1997 ,
1699,"butcher boy, the (1997)",comedy drama,1997,"butcher boy, the (1997) comedy drama 1997 ",
1701,deconstructing harry (1997),comedy drama,1997,deconstructing harry (1997) comedy drama 1997 ,
1702,flubber (1997),children comedy fantasy,1997,flubber (1997) children comedy fantasy 1997 ,
1703,for richer or poorer (1997),comedy,1997,for richer or poorer (1997) comedy 1997 ,
1704,good will hunting (1997),drama romance,1997,good will hunting (1997) drama romance 1997 inspirational heartwarming,inspirational heartwarming
1707,home alone 3 (1997),children comedy,1997,home alone 3 (1997) children comedy 1997 ,
1711,midnight in the garden of good and evil (1997),crime drama mystery,1997,midnight in the garden of good and evil (1997) crime drama mystery 1997 savannah,savannah
1713,mouse hunt (1997),children comedy,1997,mouse hunt (1997) children comedy 1997 ,
1717,scream 2 (1997),comedy horror mystery thriller,1997,scream 2 (1997) comedy horror mystery thriller 1997 sequel slasher spoof,sequel slasher spoof
1718,stranger in the house (1997),thriller,1997,stranger in the house (1997) thriller 1997 ,
1719,"sweet hereafter, the (1997)",drama,1997,"sweet hereafter, the (1997) drama 1997 canada death",canada death
1721,titanic (1997),drama romance,1997,titanic (1997) drama romance 1997 shipwreck romance,shipwreck romance
1722,tomorrow never dies (1997),action adventure thriller,1997,tomorrow never dies (1997) action adventure thriller 1997 ,
1726,"postman, the (1997)",action adventure drama sci-fi,1997,"postman, the (1997) action adventure drama sci-fi 1997 kevin costner post apocalyptic",kevin costner post apocalyptic
1727,"horse whisperer, the (1998)",drama romance,1998,"horse whisperer, the (1998) drama romance 1998 ",
1729,jackie brown (1997),crime drama thriller,1997,jackie brown (1997) crime drama thriller 1997 ,
1730,kundun (1997),drama,1997,kundun (1997) drama 1997 ,
1731,mr. magoo (1997),comedy,1997,mr. magoo (1997) comedy 1997 ,
1732,"big lebowski, the (1998)",comedy crime,1998,"big lebowski, the (1998) comedy crime 1998 coen brothers black comedy bowling classic comedy crime cult classic cult film dark comedy deadpan drugs funny great dialogue great soundtrack highly quotable imdb top 250 jeff bridges john goodman julianne moore kidnapping marijuana nudity (full frontal) off-beat comedy philip seymour hoffman quirky ransom rug sarcasm satirical steve buscemi violence",coen brothers black comedy bowling classic comedy crime cult classic cult film dark comedy deadpan drugs funny great dialogue great soundtrack highly quotable imdb top 250 jeff bridges john goodman julianne moore kidnapping marijuana nudity (full frontal) off-beat comedy philip seymour hoffman quirky ransom rug sarcasm satirical steve buscemi violence
1733,afterglow (1997),drama romance,1997,afterglow (1997) drama romance 1997 ,
1734,my life in pink (ma vie en rose) (1997),comedy drama,1997,my life in pink (ma vie en rose) (1997) comedy drama 1997 ,
1735,great expectations (1998),drama romance,1998,great expectations (1998) drama romance 1998 charles dickens,charles dickens
1739,3 ninjas: high noon on mega mountain (1998),action children comedy,1998,3 ninjas: high noon on mega mountain (1998) action children comedy 1998 ,
1746,senseless (1998),comedy,1998,senseless (1998) comedy 1998 ,
1747,wag the dog (1997),comedy,1997,wag the dog (1997) comedy 1997 ,
1748,dark city (1998),adventure film-noir sci-fi thriller,1998,dark city (1998) adventure film-noir sci-fi thriller 1998 amnesia,amnesia
1752,hard rain (1998),action crime thriller,1998,hard rain (1998) action crime thriller 1998 ,
1753,half baked (1998),comedy,1998,half baked (1998) comedy 1998 ,
1754,fallen (1998),crime drama fantasy thriller,1998,fallen (1998) crime drama fantasy thriller 1998 ,
1755,shooting fish (1997),comedy romance,1997,shooting fish (1997) comedy romance 1997 ,
1757,fallen angels (duo luo tian shi) (1995),drama romance,1995,fallen angels (duo luo tian shi) (1995) drama romance 1995 ,
1759,"four days in september (o que é isso, companheiro?) (1997)",drama,1997,"four days in september (o que é isso, companheiro?) (1997) drama 1997 ",
1760,spice world (1997),comedy,1997,spice world (1997) comedy 1997 ,
1762,deep rising (1998),action horror sci-fi,1998,deep rising (1998) action horror sci-fi 1998 ,
1767,music from another room (1998),drama romance,1998,music from another room (1998) drama romance 1998 ,
1769,"replacement killers, the (1998)",action crime thriller,1998,"replacement killers, the (1998) action crime thriller 1998 ",
1770,b. monkey (1998),crime romance thriller,1998,b. monkey (1998) crime romance thriller 1998 ,
1771,night flier (1997),horror,1997,night flier (1997) horror 1997 ,
1772,blues brothers 2000 (1998),action comedy musical,1998,blues brothers 2000 (1998) action comedy musical 1998 ,
1777,"wedding singer, the (1998)",comedy romance,1998,"wedding singer, the (1998) comedy romance 1998 1980s",1980s
1779,sphere (1998),sci-fi thriller,1998,sphere (1998) sci-fi thriller 1998 good,good
1783,palmetto (1998),crime drama mystery romance thriller,1998,palmetto (1998) crime drama mystery romance thriller 1998 ,
1784,as good as it gets (1997),comedy drama romance,1997,as good as it gets (1997) comedy drama romance 1997 ,
1785,king of new york (1990),crime thriller,1990,king of new york (1990) crime thriller 1990 ,
1791,twilight (1998),crime drama thriller,1998,twilight (1998) crime drama thriller 1998 ,
1792,u.s. marshals (1998),action crime thriller,1998,u.s. marshals (1998) action crime thriller 1998 ,
1793,welcome to woop-woop (1997),comedy,1997,welcome to woop-woop (1997) comedy 1997 ,
1794,love and death on long island (1997),comedy drama,1997,love and death on long island (1997) comedy drama 1997 ,
1797,everest (1998),documentary imax,1998,everest (1998) documentary imax 1998 in netflix queue,in netflix queue
1798,hush (1998),thriller,1998,hush (1998) thriller 1998 ,
1799,suicide kings (1997),comedy crime drama mystery thriller,1997,suicide kings (1997) comedy crime drama mystery thriller 1997 ,
1801,"man in the iron mask, the (1998)",action adventure drama,1998,"man in the iron mask, the (1998) action adventure drama 1998 seen more than once",seen more than once
